"","locus","meanFat","meanLen","meanK","LG","unlist.map."
"1873","c30.loc3",0.214388811121382,0.117739271874693,0.377085701858119,"30",3.43
"1874","c30.loc4",0.758492443196514,0.30971162934395,0.0850618091461083,"30",4.43
"1875","c30.loc5",0.423108156480067,0.54089892521596,0.362436087703038,"30",5.43
"1876","c30.loc6",0.0323357836744709,0.195795299215579,0.00121530297047921,"30",6.43
"1877","c30.loc7",0.0773022469058674,0.596558748286291,0.100837034947782,"30",7.43
"1878","c30.loc8",0.512269502583063,0.587996037787463,1.29610182564899,"30",8.43
"1879","c30.loc9",0.314599551532265,0.254616805277741,0.535826926620019,"30",9.43
"1880","c30.loc10",0.257316763497547,0.492160731918809,0.216143736006196,"30",10.43
"1881","c30.loc11",0.524690488662869,0.13732446166981,0.334459935463183,"30",11.43
"1882","c30.loc12",0.137803437638574,0.26345678618367,0.247405134785332,"30",12.43
"1883","CLocus_30744",0.204702795271925,0.255855506502613,0.177717423102759,"30",13.42
"1884","c30.loc14",0.0396456827938952,0.0881454843811846,0.824384747399709,"30",14.43
"1885","c30.loc15",0.104049482476247,0.0904296562272055,0.120202457220374,"30",15.43
"1886","c30.loc16",0.0037574704063859,0.224067970613883,0.202973115525905,"30",16.43
"1887","c30.loc17",0.26970658179436,0.0369021785475138,1.09580768378871,"30",17.43
"1888","c30.loc18",2.16017719259785,0.173849081028131,1.30560594970466,"30",18.43
"1889","c30.loc19",1.6870354953394,0.703242710531528,1.35696357355296,"30",19.43
"1890","c30.loc20",0.67998184301403,0.801512365490373,0.0155701941095156,"30",20.43
"1891","c30.loc21",0.0418280932132003,0.0333694899130931,0.359710830677309,"30",21.43
"1892","c30.loc22",0.26216072554314,0.126903166748914,0.449051449169192,"30",22.43
"1893","c30.loc23",0.171365706060209,0.0424045628350284,0.342787438285649,"30",23.43
"1894","CLocus_24314",0.145335541879066,0.299168915463115,0.538806385443755,"30",24.43
"1895","c30.loc25",0.0543975557074794,0.597047361005991,0.328688964751524,"30",25.43
"1896","c30.loc26",0.589513410074735,0.248170376319198,0.246549023428146,"30",26.43
"1897","c30.loc27",0.120522870205822,0.214741596000638,0.275702170552701,"30",27.43
"1898","c30.loc28",0.444952322695531,0.390858345205102,0.723693192862383,"30",28.43
"1899","c30.loc29",2.88650138101626,0.533372310472739,0.155929099363574,"30",29.43
"1900","c30.loc30",0.475562687816304,0.160204566080745,0.412052139194179,"30",30.43
"1901","c30.loc31",0.347691675495666,3.64192286172484,0.682401527157619,"30",31.43
"1902","c30.loc32",0.0764020100453949,0.373614846264114,0.244823124557238,"30",32.43
"1903","c30.loc33",0.681833062508006,0.380849103963353,0.587363641661354,"30",33.43
"1904","c30.loc34",0.616575236729738,0.220615045377898,0.69270991609589,"30",34.43
"1905","c30.loc35",0.899441733782027,0.972721748570161,0.334814447904564,"30",35.43
"1906","c30.loc36",0.0699067492647129,1.02082714810859,2.72204909224594,"30",36.43
"1907","c30.loc37",0.170102233617864,1.30160360699468,0.22150914874482,"30",37.43
"1908","c30.loc38",0.253311457294808,0.330072935445634,0.369865292299004,"30",38.43
"1909","c30.loc39",0.912513836095114,0.162129258801352,0.0904584377471113,"30",39.43
"1910","c30.loc40",0.966230976020548,0.118557518950107,0.318181197274279,"30",40.43
"1911","c30.loc41",0.392125933539418,0.285449440991893,0.263193435788343,"30",41.43
"1912","c30.loc42",0.134015775446203,0.40118426581016,0.385082606691845,"30",42.43
"1913","c30.loc43",0.427850011537501,0.0752288113424329,0.105003693531748,"30",43.43
"1914","c30.loc44",1.1546545541859,0.378592372056047,0.295072371397372,"30",44.43
"1915","c30.loc45",0.213619554774165,1.20893763899558,0.193461463572642,"30",45.43
"1916","c30.loc46",2.07190514437076,0.482135501787431,0.955931459408091,"30",46.43
"1917","c30.loc47",0.417682256032031,0.266364573372787,0.701321273727033,"30",47.43
"1918","c30.loc48",0.176437681744525,1.12910510724017,0.145284661247995,"30",48.43
"1919","c30.loc49",0.516782580010612,0.298384748940933,0.397464721358592,"30",49.43
"1920","CLocus_3791",0.00927089753478277,1.620705328593,0.288412166371863,"31",0.05
"1921","c31.loc1",0.0189694939514144,0.535551065507819,0.581295751986424,"31",1.05
"1922","c31.loc2",0.318801046664376,0.119416542077519,0.102709561341227,"31",2.05
"1923","c31.loc3",0.52218029903601,0.301589720918184,0.326127294872783,"31",3.05
"1924","c31.loc4",0.178918410606767,0.781900046549711,0.890141295961395,"31",4.05
"1925","CLocus_71140",0.155653749677586,1.52217619326636,1.39731956257923,"31",5.05
"1926","c31.loc6",0.018412680729489,1.22768679948174,1.61917726760759,"31",6.05
"1927","c31.loc7",0.168552819466717,0.149970199968835,0.138065253739133,"31",7.05
"1928","c31.loc8",0.577694975929829,0.402373459044669,0.0259155228513479,"31",8.05
"1929","c31.loc9",0.883215231462854,0.128850675263884,1.53263803180458,"31",9.05
"1930","c31.loc10",0.593694104237324,0.113170945581303,0.0493198138423326,"31",10.05
"1931","c31.loc11",0.0811507596604091,0.429080852775901,0.052076383748462,"31",11.05
"1932","c31.loc12",0.0979511322702707,0.354667507699571,0.348360164602922,"31",12.05
"1933","CLocus_22798",0.554934656424317,0.0938833441597757,0.650123517009521,"31",13.05
"1934","c31.loc14",1.47528891594916,0.533257632771777,0.76005271139561,"31",14.05
"1935","c31.loc15",0.375428029474811,0.0349596844303028,0.626327714699455,"31",15.05
"1936","c31.loc16",0.144171225951011,0.379101412148727,0.795752812252325,"31",16.05
"1937","c31.loc17",0.403675139427765,1.37413338164619,0.65629571127237,"31",17.05
"1938","c31.loc18",0.181535230718516,0.209267637834317,1.14359215542784,"31",18.05
"1939","c31.loc19",0.132276590416013,0.498873057556939,2.85144044634538,"31",19.05
"1940","c31.loc20",0.36703277813199,0.0713223100758775,0.229682738065533,"31",20.05
"1941","c31.loc21",0.297658247470016,0.05978509717826,0.101846656325047,"31",21.05
"1942","c31.loc22",0.0279848658665037,0.816769980176118,0.242721364233678,"31",22.05
"1943","c31.loc23",0.623203546879985,0.179348871707594,1.27152283580298,"31",23.05
"1944","c31.loc24",0.360646696125043,0.988266960624899,1.01722374319138,"31",24.05
"1945","c31.loc25",0.957563440122761,1.86362859242564,0.0673849882843774,"31",25.05
"1946","c31.loc26",0.156705842955296,0.92040377451045,0.0451109050713044,"31",26.05
"1947","c31.loc27",0.244911379556326,0.134137467987541,0.112110957271696,"31",27.05
"1948","c31.loc28",0.294402598597834,0.225250881125674,0.0905128368231728,"31",28.05
"1949","c31.loc29",0.0352129429538809,0.561746171327507,0.233953405395946,"31",29.05
"1950","c31.loc30",1.08377137570589,0.0990518526413427,0.274819960394092,"31",30.05
"1951","c31.loc31",1.08358822089836,0.100478926269011,0.274791055321953,"31",31.05
"1952","c31.loc32",0.301789646383656,0.182244547570184,0.174264226891805,"31",32.05
"1953","CLocus_45504",2.29601523561314,1.15260957887837,0.192160513268274,"31",33.05
"1954","c31.loc34",0.144366676333594,0.0058794028158137,2.05806189010592,"31",34.05
"1955","c31.loc35",1.57520340640923,0.203086028976597,0.0718175942956616,"31",35.05
"1956","c31.loc36",0.0657722824579765,0.0520032029424746,0.452055296698175,"31",36.05
"1957","c31.loc37",0.495222810327583,1.15763626126544,0.656876768748336,"31",37.05
"1958","c31.loc38",1.33361907389024,0.293477753897119,0.0640020782324,"31",38.05
"1959","CLocus_41787",1.67317714100992,0.623890957230312,0.262930643461516,"31",39.04
"1960","c31.loc40",2.01535515163389,0.254648378077431,0.0954610335824231,"31",40.05
"1961","c31.loc41",0.0230241305778192,0.138313827523287,0.0994999646793297,"31",41.05
"1962","c31.loc42",1.65227336520698,1.2457398933208,0.366896697449099,"31",42.05
"1963","c31.loc43",0.113445692196649,0.79790893965266,0.0621197605568532,"31",43.05
"1964","c31.loc44",0.207040321034212,0.473180389347211,0.503979278733583,"31",44.05
"1965","c31.loc45",0.872478441513641,0.496346815485613,0.272380315914907,"31",45.05
"1966","CLocus_51798",0.0441619704622854,0.240159347070868,0.211825550526742,"31",46.05
"1967","c31.loc47",0.247566552932118,2.66187492261463,0.118770755512096,"31",47.05
"1968","c31.loc48",0.0578880596602788,0.780196773226743,0.397109133988364,"31",48.05
"1969","CLocus_60281",0.640826778823815,0.19671170732675,0.604760826655233,"31",49.05
"1970","CLocus_59061",0.0835975621875559,0.756329178224096,0.378206623279321,"31",50.05
"1971","CLocus_101302",0.0578511086043332,0.133980498789592,0.473530825060802,"31",51.05
"1972","CLocus_28534",0.960585154094419,0.0643246181999787,1.84016926003523,"32",2.11
"1973","c32.loc3",0.0959582948300895,0.259608789210483,0.184583365863344,"32",3.11
"1974","c32.loc4",0.492177133137063,1.12532755718432,0.337263071595008,"32",4.11
"1975","c32.loc5",1.7513933356516,1.53003252409276,0.173139421977836,"32",5.11
"1976","CLocus_23641",0.140075638678199,0.423106705777747,0.771917191937805,"32",6.11
"1977","c32.loc7",0.515470193798847,0.160485113112829,0.361219210919305,"32",7.11
"1978","c32.loc8",0.704871538245991,0.14048575135122,0.239401509465965,"32",8.11
"1979","c32.loc9",1.00107275530986,0.0495475263800351,0.288630638214498,"32",9.11
"1980","c32.loc10",0.202513921912436,0.492659248643722,0.0108213496346978,"32",10.11
"1981","c32.loc11",0.190047898765827,0.0721414473825635,0.00371579160596068,"32",11.11
"1982","c32.loc12",0.431695688873395,0.266001620214232,0.129809676877736,"32",12.11
"1983","CLocus_70068",0.972793674052701,0.141790344505838,0.405586241910707,"32",13.12
"1984","c32.loc14",0.392093864234406,0.0503754592705769,2.65118870413725,"32",14.11
"1985","c32.loc15",0.0586562047339278,0.238469757664778,0.6278239379345,"32",15.11
"1986","c32.loc16",0.206106606647522,0.11582079224388,0.0372373847827929,"32",16.11
"1987","c32.loc17",0.048762777005964,0.77842999864744,0.34835862222169,"32",17.11
"1988","c32.loc18",0.613650895501008,0.0244972884436647,0.118470924991694,"32",18.11
"1989","c32.loc19",0.20381087114079,0.735122183415362,0.0395237658326453,"32",19.11
"1990","c32.loc20",0.100047275193941,0.325779984684227,0.4496113492802,"32",20.11
"1991","c32.loc21",0.782764785904031,0.0991324860964188,0.283804655372115,"32",21.11
"1992","c32.loc22",0.229924161802416,0.169496174025142,0.180889290512627,"32",22.11
"1993","c32.loc23",0.643240935142292,2.16412066753611,0.397891113677038,"32",23.11
"1994","c32.loc24",0.640325944571441,0.530123712343909,0.873362558813275,"32",24.11
"1995","c32.loc25",0.575211620272796,0.246702891705903,0.824039100712341,"32",25.11
"1996","c32.loc26",0.0405373956667978,0.196197293741574,0.0546834103710122,"32",26.11
"1997","c32.loc27",0.277916041983245,0.994305955230775,0.382559752183362,"32",27.11
"1998","c32.loc28",0.0460019941288168,0.104688031380889,0.365365049363474,"32",28.11
"1999","c32.loc29",0.403169752272751,0.668181215543466,0.214559941482613,"32",29.11
"2000","c32.loc30",0.307977564783221,0.114248630032582,0.289582344104588,"32",30.11
"2001","c32.loc31",0.756038830002216,0.26828790285052,0.0201729538426918,"32",31.11
"2002","CLocus_102011",0.283250824319882,0.363413722720876,0.263285229494148,"32",32.12
"2003","c32.loc33",0.477276786039901,0.128177572534012,0.0839986164001339,"32",33.11
"2004","c32.loc34",0.15357587643253,0.424601394183296,0.499625174145168,"32",34.11
"2005","c32.loc35",0.688368343548105,0.266063057177559,1.41750309735992,"32",35.11
"2006","c32.loc36",1.69235679131919,0.502248065763633,0.058528422545629,"32",36.11
"2007","c32.loc37",0.589333677835905,0.881398155917868,0.335792791403584,"32",37.11
"2008","c32.loc38",0.310072680602022,0.388537735465125,0.185163290427233,"32",38.11
"2009","c32.loc39",1.17250845843606,0.631366646973667,0.110515675298809,"32",39.11
"2010","c32.loc40",1.94825182213975,0.443227236905056,0.404282134871583,"32",40.11
"2011","CLocus_11942",0.249307372287982,0.581374147898494,0.30166507030763,"32",41.11
"2012","c32.loc42",0.0475029751866996,0.122427718364063,0.136710241511236,"32",42.11
"2013","c32.loc43",0.436202757623442,0.346995356604243,0.897334331614793,"32",43.11
"2014","c32.loc44",0.313480691454048,0.354945408288753,1.86302953624423,"32",44.11
"2015","c32.loc45",0.260405753274248,0.504884493589887,0.924659251549839,"32",45.11
"2016","c32.loc46",0.0182561535347647,0.407590662401506,0.122252332455321,"32",46.11
"2017","c32.loc47",0.046267365724081,0.428470719139254,0.554179343194765,"32",47.11
"2018","c32.loc48",0.156491485550086,0.344098251254266,0.427354609976067,"32",48.11
"2019","c32.loc49",0.707022017296796,0.160690445561776,1.24659328195157,"32",49.11
"2020","c32.loc50",0.462601879350672,0.0929589746001449,0.304026824323071,"32",50.11
"2021","c32.loc51",0.525353669624697,0.685457236927419,0.623082109096405,"32",51.11
"2022","c32.loc52",0.651483289402655,0.82441164526986,0.558911244185647,"32",52.11
"2023","c32.loc53",0.200390642449825,0.490707313677147,0.0252070563431343,"32",53.11
"2024","c32.loc54",0.216379893631078,0.119052265870122,0.00613138069422948,"32",54.11
"2025","c32.loc55",0.598271812746992,0.272058320732777,0.54414999779609,"32",55.11
"2026","c32.loc56",0.597841635939851,0.219273105270527,0.502270142740672,"32",56.11
"2027","c32.loc57",0.8708178623522,0.292890601719938,0.616241341839309,"32",57.11
"2028","c32.loc58",0.00203145752085284,0.242323123045576,0.0448001187468782,"32",58.11
"2029","c32.loc59",0.171965238733197,0.323619915728816,0.257950871637761,"32",59.11
"2030","CLocus_20360",0.169561203251058,0.361204532440829,0.366036253256294,"33",0.31
"2031","c33.loc1",0.0988714686026111,0.138825432629416,0.352140833788451,"33",1.31
"2032","c33.loc2",0.121846445318119,0.49332696793726,0.332036462805799,"33",2.31
"2033","c33.loc3",0.400961548713749,0.516195183279146,0.346139667546953,"33",3.31
"2034","c33.loc4",1.28753562680577,0.114587764782378,1.87704415130463,"33",4.31
"2035","c33.loc5",0.399379590372161,0.0178381541553836,0.812789049834913,"33",5.31
"2036","c33.loc6",0.0605173932405259,0.302954599342991,0.609234033520661,"33",6.31
"2037","c33.loc7",0.241903726584061,0.389451548468275,0.362226248421975,"33",7.31
"2038","c33.loc8",0.959817786827839,1.83619960331944,0.450134282945078,"33",8.31
"2039","c33.loc9",0.46370448750593,0.863349773930562,0.556724474635693,"33",9.31
"2040","c33.loc10",0.134228470094463,0.450077873601176,0.438201636708627,"33",10.31
"2041","c33.loc11",0.642248095515181,0.0321760545985418,0.00905050490284886,"33",11.31
"2042","c33.loc12",1.04299834151739,0.168742529565023,0.0653761906125159,"33",12.31
"2043","c33.loc13",0.0210960437138595,0.0596379583845448,0.0192113910676953,"33",13.31
"2044","c33.loc14",0.174143582169097,0.903733996709322,0.206124922992728,"33",14.31
"2045","c33.loc15",0.0853539788840789,0.917722127222157,0.651285541870495,"33",15.31
"2046","c33.loc16",0.941031520826254,0.677526244308471,0.384821011624972,"33",16.31
"2047","c33.loc17",0.275485508317152,0.508994375152391,0.156667261175014,"33",17.31
"2048","c33.loc18",0.538282752143514,0.293812458669642,0.15866510796431,"33",18.31
"2049","c33.loc19",0.244296434579006,0.568376723211459,0.371546873762781,"33",19.31
"2050","c33.loc20",0.494573129743905,0.344280914577768,1.29448714799604,"33",20.31
"2051","c33.loc21",0.659886660325224,0.604580187045561,0.372644178731427,"33",21.31
"2052","c33.loc22",1.14283502346949,0.232361879442974,0.223979284943495,"33",22.31
"2053","c33.loc23",0.637276496698557,0.310893171345498,1.49725997248932,"33",23.31
"2054","c33.loc24",1.13913014940806,0.591624058488761,0.0882272583471577,"33",24.31
"2055","c33.loc25",0.176009040328702,0.354439276128295,0.321872832549825,"33",25.31
"2056","CLocus_50327",0.403673913778553,0.0704109695227872,0.274155232096592,"33",26.31
"2057","c33.loc27",0.382533570100699,0.342756609619978,0.0860322816667674,"33",27.31
"2058","c33.loc28",0.173710127813884,0.80417426252623,0.113452058050164,"33",28.31
"2059","c33.loc29",0.000840023722793833,0.360013982134748,0.398429703457115,"33",29.31
"2060","c33.loc30",0.322602708135036,0.499078844264223,0.137056511790549,"33",30.31
"2061","c33.loc31",0.138151520962145,0.247601310676299,0.00191166561478174,"33",31.31
"2062","c33.loc32",0.811975099437788,0.0567964104745322,0.234973097199385,"33",32.31
"2063","c33.loc33",0.189004593083725,0.200846994845,0.462114432106378,"33",33.31
"2064","c33.loc34",0.347208639890777,0.228462589869105,0.722811944993742,"33",34.31
"2065","c33.loc35",0.184589688539416,0.282839408285236,0.0316077743495836,"33",35.31
"2066","c33.loc36",0.20330722355496,3.25741255151838,14.7790430958485,"33",36.31
"2067","c33.loc37",0.121477948600411,0.212913532328087,0.0607521222363419,"33",37.31
"2068","c33.loc38",0.112888906320964,0.531629690164103,0.129309194225192,"33",38.31
"2069","CLocus_96286",0.52977123794203,0.191779582908626,0.418769679307558,"33",39.32
"2070","c33.loc40",1.00575689589991,0.263943912021186,0.299616322908071,"33",40.31
"2071","c33.loc41",0.338656424621918,0.528051342618611,0.123262239987705,"33",41.31
"2072","c33.loc42",1.85731958589282,2.67835471450812,0.384348819478161,"33",42.31
"2073","CLocus_76144",0.0827309678236181,0.551953015843662,0.688434867624784,"33",43.32
"2074","c33.loc44",0.0688504627251725,0.378547398630783,0.258522733924024,"33",44.31
"2075","CLocus_47950",0.154965110596445,0.129409341837562,0.307947108634702,"33",45.31
"2076","c33.loc46",0.129051695042116,0.10538164795917,0.309817199660549,"33",46.31
"2077","CLocus_32126",0.0550781464565084,0.00235353245306109,0.124802050422387,"33",47.31
"2078","c33.loc48",2.75327089424587,0.0288651038297541,0.0345868958077412,"33",48.31
"2079","c33.loc49",0.313292354045656,0.354015006994164,0.0901323461617264,"33",49.31
"2080","CLocus_92380",0.0574229670917212,2.85642016289698,0.281564777741326,"33",50.31
"2081","c33.loc51",0.576973692076591,0.375661973610662,0.869233898242001,"33",51.31
"2082","CLocus_3262",0.427666957438417,0.628803538102188,0.127197794161324,"34",-3.31
"2083","c34.loc-2",0.427216146273642,0.626216268912965,0.125225164341957,"34",-2.31
"2084","c34.loc-1",0.308269798101391,0.576096752062965,0.00339479247547448,"34",-1.31
"2085","c34.loc0",0.473319562588832,0.00159926750941012,1.72928100569883,"34",-0.31
"2086","c34.loc1",0.135128090981185,0.407829793052256,1.24948701219876,"34",0.69
"2087","c34.loc2",0.139406982946248,0.371900861560023,0.192054447173608,"34",1.69
"2088","c34.loc3",0.735286035986298,0.813897374440217,0.296443951544976,"34",2.69
"2089","c34.loc4",0.0210464190039897,0.17176328730164,0.475953703893021,"34",3.69
"2090","c34.loc5",0.323896084697662,0.833998471872328,0.597700432123648,"34",4.69
"2091","c34.loc6",2.61933097446311,1.76294565961051,0.0496415804941396,"34",5.69
"2092","c34.loc7",0.250741062304731,0.122453534764042,0.70787739418706,"34",6.69
"2093","c34.loc8",0.223291246194528,0.131344975481345,0.510594256397134,"34",7.69
"2094","CLocus_101756",1.00048986294495,1.555848844337,15.9645706603713,"34",8.69
"2095","c34.loc10",0.304274563331009,0.737297567474549,0.72413462180288,"34",9.69
"2096","c34.loc11",0.730540617126285,0.67687389122509,0.68874454347584,"34",10.69
"2097","c34.loc12",0.432562905766314,0.193048037134724,0.0784058047720231,"34",11.69
"2098","c34.loc13",0.170438131858107,0.436584254933698,0.438917708679666,"34",12.69
"2099","CLocus_9102",0.170867258008989,0.437714402016339,0.439364824903398,"34",13.7
"2100","c34.loc15",0.239348865634769,0.773643790132025,0.88505782466193,"34",14.69
"2101","c34.loc16",1.31840096969033,0.178407304594222,1.09512460607576,"34",15.69
"2102","c34.loc17",1.05157883143013,0.18211082389121,1.14946392929852,"34",16.69
"2103","c34.loc18",0.362218541995557,0.576494364981193,1.20327852735589,"34",17.69
"2104","c34.loc19",0.722801170814992,0.450836800127771,4.60328617114676,"34",18.69
"2105","c34.loc20",1.24857501717162,0.551465154239681,0.294717567393381,"34",19.69
"2106","c34.loc21",0.0946951745796633,0.254604057876101,0.608426325788621,"34",20.69
"2107","c34.loc22",0.0255776236040186,0.278902471194068,0.593947430368453,"34",21.69
"2108","c34.loc23",0.340563990786787,0.360415663528055,0.000128020457044803,"34",22.69
"2109","c34.loc24",0.0907885051990771,0.10040553779191,0.000260149684139919,"34",23.69
"2110","c34.loc25",0.833434170709156,0.573664906027335,0.153649324017523,"34",24.69
"2111","c34.loc26",0.803067433363468,0.2415504569261,0.312810184938245,"34",25.69
"2112","c34.loc27",0.488922964044184,0.312118099762311,0.202907578303018,"34",26.69
"2113","c34.loc28",0.623448762235827,1.08991127316801,0.281049176086641,"34",27.69
"2114","c34.loc29",0.0968829239983017,1.52146806892979,0.285840507796197,"34",28.69
"2115","c34.loc30",0.162425952770121,0.665589004434312,0.788467302037666,"34",29.69
"2116","c34.loc31",0.186148290008046,0.490270550382545,1.29612223600527,"34",30.69
"2117","c34.loc32",0.196653825696756,0.489732526747626,2.00097461115254,"34",31.69
"2118","c34.loc33",0.0312799821257448,0.222493314865668,0.341127508260702,"34",32.69
"2119","c34.loc34",0.0956558162605147,0.345471894742362,0.143222425864532,"34",33.69
"2120","c34.loc35",0.319556322573073,0.926218704992603,0.955407976047155,"34",34.69
"2121","c34.loc36",0.423998386085524,0.78485090535574,0.100141035480028,"34",35.69
"2122","CLocus_69846",0.887930496366217,0.205156251669851,0.653504088285432,"34",36.69
"2123","CLocus_41516",0.00235719050355716,0.340889529948916,0.237291833259131,"34",37.69
"2124","c34.loc39",0.998857196934674,0.432984635874376,0.194862975616912,"34",38.69
"2125","c34.loc40",0.0548972229757199,0.597358295967366,0.400594622079034,"34",39.69
"2126","c34.loc41",0.0970078317783699,0.411738152816475,0.100951366963176,"34",40.69
"2127","c34.loc42",0.397214116574607,0.240555034054449,0.609809653758314,"34",41.69
"2128","c34.loc43",0.390788464481017,0.472444232015023,0.232782761304361,"34",42.69
"2129","c34.loc44",0.630116796411203,0.00317068823579674,0.426062407641861,"34",43.69
"2130","CLocus_94810",0.0256551960942942,0.145627847298738,0.0807192073646942,"34",44.69
"2131","CLocus_32683",0.385734430787299,0.204678622062644,0.142235354322324,"34",45.69
"2132","CLocus_25099",0.161943888706868,0.366584215255458,0.313564818206726,"34",46.68
"2133","CLocus_93783",0.254459776823514,0.361908948589717,0.168539502626832,"34",47.68
"2134","c34.loc49",1.17300919485115,0.334030241333575,0.435410704189932,"34",48.69
"2135","CLocus_92862",0.914986093345661,0.0132817862955718,0.00562833615699021,"35",2.49
"2136","c35.loc3",0.0561790697664662,0.311760704046558,0.0831143834785012,"35",3.49
"2137","c35.loc4",0.0720000540293057,0.132810144196704,0.64882719643489,"35",4.49
"2138","c35.loc5",0.165755947155284,0.165667185941729,0.230790539226785,"35",5.49
"2139","c35.loc6",0.101488326567493,0.105220314854075,0.750568493759684,"35",6.49
"2140","c35.loc7",0.0948631989616891,0.100690212545181,0.740629220376293,"35",7.49
"2141","c35.loc8",0.0549380235642075,0.00464031169736822,0.369614008040968,"35",8.49
"2142","c35.loc9",0.0780246484332651,0.12294267603014,0.420275825310215,"35",9.49
"2143","CLocus_81728",0.0269112743290343,0.306260737936297,0.260360672523374,"35",10.49
"2144","c35.loc11",1.64027711348294,0.363941797515238,0.105067863811705,"35",11.49
"2145","c35.loc12",0.0391798764865932,0.956823066110563,0.977837338332818,"35",12.49
"2146","c35.loc13",0.00906308808234816,0.47335791754313,0.167037880310699,"35",13.49
"2147","c35.loc14",1.42776656365736,1.41513300848578,0.210077801892621,"35",14.49
"2148","c35.loc15",0.132668084297536,0.314208292472707,0.0726458337431216,"35",15.49
"2149","c35.loc16",0.233610047861859,0.115126970342266,0.101292367381601,"35",16.49
"2150","c35.loc17",0.0897722753163567,0.171389287722224,0.140882738364284,"35",17.49
"2151","c35.loc18",1.59680638054619,0.775665206758564,0.289860878487823,"35",18.49
"2152","c35.loc19",0.539977871564205,1.76209936173279,0.127074451620129,"35",19.49
"2153","c35.loc20",0.0325617888940807,0.115772600400328,0.0752756417811226,"35",20.49
"2154","c35.loc21",0.216766074422343,0.132393091908477,0.0885090847689145,"35",21.49
"2155","c35.loc22",0.106618331857048,0.0588596422288568,0.0974927805220861,"35",22.49
"2156","c35.loc23",0.542632379069321,0.527576921893288,0.658094456079243,"35",23.49
"2157","c35.loc24",0.644727332354463,0.58374431017584,0.264926605750066,"35",24.49
"2158","c35.loc25",0.962585884812582,0.763409005370586,0.278379256549144,"35",25.49
"2159","c35.loc26",1.1396628947676,0.864744581019448,0.232718169731612,"35",26.49
"2160","c35.loc27",1.61260923311274,1.0221392901339,0.00449031182045917,"35",27.49
"2161","c35.loc28",0.434625338474838,0.844545248739086,0.684346642897048,"35",28.49
"2162","c35.loc29",0.0718840520969065,0.0978030943447108,2.94432373375472,"35",29.49
"2163","c35.loc30",0.239376833655374,0.336128865241625,3.28014159543913,"35",30.49
"2164","c35.loc31",0.784050809917309,0.627490955007599,0.299031960739631,"35",31.49
"2165","c35.loc32",0.0782791104062187,0.279259875580411,0.866213392084046,"35",32.49
"2166","c35.loc33",0.0131074846773186,0.327879264938398,0.628061465219615,"35",33.49
"2167","c35.loc34",0.0479180054873632,0.19842063944085,0.633671458644092,"35",34.49
"2168","CLocus_61707",0.0249093601691459,0.183287167731719,0.669453541494469,"35",35.5
"2169","c35.loc36",1.61920535366442,1.11434473377448,1.36043356724375,"35",36.49
"2170","c35.loc37",1.17039949764104,0.571735610141601,0.0448689727651806,"35",37.49
"2171","c35.loc38",0.0108731974254509,0.0553420421027726,1.56419031493389,"35",38.49
"2172","c35.loc39",1.36117583901554,1.7484913572824,0.786866221980942,"35",39.49
"2173","c35.loc40",0.350954400752672,0.2601901282992,0.141446762268812,"35",40.49
"2174","c35.loc41",0.0963443573858827,0.359099251009988,0.0273729065443666,"35",41.49
"2175","c35.loc42",0.591379895732817,0.267408110061561,0.00989834948860002,"35",42.49
"2176","c35.loc43",0.994313480478885,0.221376014464441,0.2430153089543,"35",43.49
"2177","c35.loc44",0.826167125126563,0.440978612560564,0.697335134685033,"35",44.49
"2178","c35.loc45",0.43122139957774,0.920235697894549,0.478835604805331,"35",45.49
"2179","c35.loc46",2.10501754566522,0.151347597872285,2.03633834749369,"35",46.49
"2180","c35.loc47",0.672407936377221,0.159690359871855,0.280850799392032,"35",47.49
"2181","c35.loc48",0.257373869703931,0.664518369452153,0.0168511970635034,"35",48.49
"2182","c35.loc49",0.550241636247616,0.56836052718076,0.0637025476884565,"35",49.49
"2183","c35.loc50",0.030003443126683,0.895286382273433,0.125652034873609,"35",50.49
"2184","CLocus_25980",0.500280789332241,2.46065880429183,1.51301598205816,"35",51.5
"2185","CLocus_78472",0.425353248944755,0.0422781979167952,1.40051453605974,"35",52.49
"2186","c35.loc53",0.752001033011881,0.760536782033351,1.03640188753351,"35",53.49
"2187","CLocus_89755",0.153213305337295,0.0847586480239295,0.0792799410439466,"36",1.33
"2188","c36.loc2",0.910211193371419,0.784494270051367,1.29918773017522,"36",2.33
"2189","c36.loc3",0.127278177494129,1.07924428827582,0.0258131806356202,"36",3.33
"2190","c36.loc4",0.14093039826663,0.252321640537533,0.320431420780098,"36",4.33
"2191","c36.loc5",0.75859936363498,1.11899461099144,0.085252509260898,"36",5.33
"2192","c36.loc6",0.147524729969168,0.0459782984660016,0.283131868374153,"36",6.33
"2193","c36.loc7",0.0325320213572772,0.0593045716346335,0.0476586387046692,"36",7.33
"2194","c36.loc8",0.0851733645043297,0.40205032273177,0.15652605721767,"36",8.33
"2195","c36.loc9",0.11460244686934,0.0710071993629081,0.642866613973169,"36",9.33
"2196","c36.loc10",0.409055751347055,0.157988947442747,0.782905926851255,"36",10.33
"2197","c36.loc11",0.0530582307897412,2.8978237869034,0.0906259508034994,"36",11.33
"2198","c36.loc12",1.37818640055569,2.26666221453826,0.298240165894909,"36",12.33
"2199","c36.loc13",0.573860785554983,0.098788157480888,0.57241378451337,"36",13.33
